tempo,weather,track_temperature,air_temperature,total_laps,track_lenght,session_type,track_id,type_formula,session_time_left,session_duration,pit_speed_limit,weather_forecast,rain_percentage,track_temp_change,air_temp_change,time_forecast
607.837,1,39,25,18,4294,15,16,0,6802,7200,80,1,5,2,2,0
608.335,1,39,25,18,4294,15,16,0,6802,7200,80,1,5,2,2,0
608.833,1,39,25,18,4294,15,16,0,6801,7200,80,1,5,2,2,0
609.333,1,39,25,18,4294,15,16,0,6801,7200,80,1,5,2,2,0
609.849,1,39,25,18,4294,15,16,0,6800,7200,80,1,5,2,2,0
610.344,1,39,25,18,4294,15,16,0,6800,7200,80,1,5,2,2,0
610.845,1,39,25,18,4294,15,16,0,6799,7200,80,1,5,2,2,0
611.352,1,39,25,18,4294,15,16,0,6799,7200,80,1,5,2,2,0
611.851,1,39,25,18,4294,15,16,0,6798,7200,80,1,5,2,2,0
612.35,1,39,25,18,4294,15,16,0,6798,7200,80,1,5,2,2,0
612.839,1,39,25,18,4294,15,16,0,6797,7200,80,1,5,2,2,0
613.343,1,39,25,18,4294,15,16,0,6797,7200,80,1,5,2,2,0
613.837,1,39,25,18,4294,15,16,0,6796,7200,80,1,5,2,2,0
614.354,1,39,25,18,4294,15,16,0,6796,7200,80,1,5,2,2,0
614.839,1,39,25,18,4294,15,16,0,6795,7200,80,1,5,2,2,0
615.335,1,39,25,18,4294,15,16,0,6795,7200,80,1,5,2,2,0
615.837,1,39,25,18,4294,15,16,0,6794,7200,80,1,5,2,2,0
616.351,1,39,25,18,4294,15,16,0,6794,7200,80,1,5,2,2,0
616.854,1,39,25,18,4294,15,16,0,6793,7200,80,1,5,2,2,0
617.341,1,39,25,18,4294,15,16,0,6793,7200,80,1,5,2,2,0
617.85,1,39,25,18,4294,15,16,0,6792,7200,80,1,5,2,2,0
618.355,1,39,25,18,4294,15,16,0,6792,7200,80,1,5,2,2,0
618.851,1,39,25,18,4294,15,16,0,6791,7200,80,1,5,2,2,0
619.343,1,39,25,18,4294,15,16,0,6791,7200,80,1,5,2,2,0
619.851,1,39,25,18,4294,15,16,0,6790,7200,80,1,5,2,2,0
620.333,1,39,25,18,4294,15,16,0,6790,7200,80,1,5,2,2,0
620.851,1,39,25,18,4294,15,16,0,6789,7200,80,1,5,2,2,0
621.34,1,39,25,18,4294,15,16,0,6789,7200,80,1,5,2,2,0
621.851,1,39,25,18,4294,15,16,0,6788,7200,80,1,5,2,2,0
622.353,1,39,25,18,4294,15,16,0,6788,7200,80,1,5,2,2,0
622.835,1,39,25,18,4294,15,16,0,6787,7200,80,1,5,2,2,0
623.355,1,39,25,18,4294,15,16,0,6787,7200,80,1,5,2,2,0
623.841,1,39,25,18,4294,15,16,0,6786,7200,80,1,5,2,2,0
624.358,1,39,25,18,4294,15,16,0,6786,7200,80,1,5,2,2,0
624.851,1,39,25,18,4294,15,16,0,6785,7200,80,1,5,2,2,0
625.351,1,39,25,18,4294,15,16,0,6785,7200,80,1,5,2,2,0
625.845,1,39,25,18,4294,15,16,0,6784,7200,80,1,5,2,2,0
626.343,1,39,25,18,4294,15,16,0,6784,7200,80,1,5,2,2,0
626.835,1,39,25,18,4294,15,16,0,6783,7200,80,1,5,2,2,0
627.335,1,39,25,18,4294,15,16,0,6783,7200,80,1,5,2,2,0
627.833,1,39,25,18,4294,15,16,0,6782,7200,80,1,5,2,2,0
628.352,1,39,25,18,4294,15,16,0,6782,7200,80,1,5,2,2,0
628.835,1,39,25,18,4294,15,16,0,6781,7200,80,1,5,2,2,0
629.341,1,39,25,18,4294,15,16,0,6781,7200,80,1,5,2,2,0
629.846,1,39,25,18,4294,15,16,0,6780,7200,80,1,5,2,2,0
630.348,1,39,25,18,4294,15,16,0,6780,7200,80,1,5,2,2,0
630.842,1,39,25,18,4294,15,16,0,6779,7200,80,1,5,2,2,0
631.334,1,39,25,18,4294,15,16,0,6779,7200,80,1,5,2,2,0
631.84,1,39,25,18,4294,15,16,0,6778,7200,80,1,5,2,2,0
632.354,1,39,25,18,4294,15,16,0,6778,7200,80,1,5,2,2,0
632.834,1,39,25,18,4294,15,16,0,6777,7200,80,1,5,2,2,0
633.352,1,39,25,18,4294,15,16,0,6777,7200,80,1,5,2,2,0
633.841,1,39,25,18,4294,15,16,0,6776,7200,80,1,5,2,2,0
634.347,1,39,25,18,4294,15,16,0,6776,7200,80,1,5,2,2,0
634.85,1,39,25,18,4294,15,16,0,6775,7200,80,1,5,2,2,0
635.34,1,39,25,18,4294,15,16,0,6775,7200,80,1,5,2,2,0
635.846,1,39,25,18,4294,15,16,0,6774,7200,80,1,5,2,2,0
636.346,1,39,25,18,4294,15,16,0,6774,7200,80,1,5,2,2,0
636.839,1,39,25,18,4294,15,16,0,6773,7200,80,1,5,2,2,0
637.353,1,39,25,18,4294,15,16,0,6773,7200,80,1,5,2,2,0
637.838,1,39,25,18,4294,15,16,0,6772,7200,80,1,5,2,2,0
638.337,1,39,25,18,4294,15,16,0,6772,7200,80,1,5,2,2,0
638.833,1,39,25,18,4294,15,16,0,6771,7200,80,1,5,2,2,0
639.338,1,39,25,18,4294,15,16,0,6771,7200,80,1,5,2,2,0
639.85,1,39,25,18,4294,15,16,0,6770,7200,80,1,5,2,2,0
640.345,1,39,25,18,4294,15,16,0,6770,7200,80,1,5,2,2,0
640.853,1,39,25,18,4294,15,16,0,6769,7200,80,1,5,2,2,0
641.342,1,39,25,18,4294,15,16,0,6769,7200,80,1,5,2,2,0
641.853,1,39,25,18,4294,15,16,0,6768,7200,80,1,5,2,2,0
642.351,1,39,25,18,4294,15,16,0,6768,7200,80,1,5,2,2,0
642.832,1,39,25,18,4294,15,16,0,6767,7200,80,1,5,2,2,0
643.357,1,39,25,18,4294,15,16,0,6767,7200,80,1,5,2,2,0
643.846,1,39,25,18,4294,15,16,0,6766,7200,80,1,5,2,2,0
644.351,1,39,25,18,4294,15,16,0,6766,7200,80,1,5,2,2,0
644.855,1,39,25,18,4294,15,16,0,6765,7200,80,1,5,2,2,0
645.344,1,39,25,18,4294,15,16,0,6765,7200,80,1,5,2,2,0
645.856,1,39,25,18,4294,15,16,0,6764,7200,80,1,5,2,2,0
646.361,1,39,25,18,4294,15,16,0,6764,7200,80,1,5,2,2,0
646.833,1,39,25,18,4294,15,16,0,6763,7200,80,1,5,2,2,0
647.352,1,39,25,18,4294,15,16,0,6763,7200,80,1,5,2,2,0
647.839,1,39,25,18,4294,15,16,0,6762,7200,80,1,5,2,2,0
648.347,1,39,25,18,4294,15,16,0,6762,7200,80,1,5,2,2,0
648.85,1,39,25,18,4294,15,16,0,6761,7200,80,1,5,2,2,0
649.351,1,39,25,18,4294,15,16,0,6761,7200,80,1,5,2,2,0
649.854,1,39,25,18,4294,15,16,0,6760,7200,80,1,5,2,2,0
650.338,1,39,25,18,4294,15,16,0,6760,7200,80,1,5,2,2,0
650.842,1,39,25,18,4294,15,16,0,6759,7200,80,1,5,2,2,0
651.348,1,39,25,18,4294,15,16,0,6759,7200,80,1,5,2,2,0
651.837,1,39,25,18,4294,15,16,0,6758,7200,80,1,5,2,2,0
652.344,1,39,25,18,4294,15,16,0,6758,7200,80,1,5,2,2,0
652.837,1,39,25,18,4294,15,16,0,6757,7200,80,1,5,2,2,0
653.339,1,39,25,18,4294,15,16,0,6757,7200,80,1,5,2,2,0
653.847,1,39,25,18,4294,15,16,0,6756,7200,80,1,5,2,2,0
654.334,1,39,25,18,4294,15,16,0,6756,7200,80,1,5,2,2,0
654.857,1,39,25,18,4294,15,16,0,6755,7200,80,1,5,2,2,0
655.346,1,39,25,18,4294,15,16,0,6755,7200,80,1,5,2,2,0
655.855,1,39,25,18,4294,15,16,0,6754,7200,80,1,5,2,2,0
656.347,1,39,25,18,4294,15,16,0,6754,7200,80,1,5,2,2,0
656.854,1,39,25,18,4294,15,16,0,6753,7200,80,1,5,2,2,0
657.336,1,39,25,18,4294,15,16,0,6753,7200,80,1,5,2,2,0
657.834,1,39,25,18,4294,15,16,0,6752,7200,80,1,5,2,2,0
658.34,1,39,25,18,4294,15,16,0,6752,7200,80,1,5,2,2,0
658.847,1,39,25,18,4294,15,16,0,6751,7200,80,1,5,2,2,0
659.349,1,39,25,18,4294,15,16,0,6751,7200,80,1,5,2,2,0
659.856,1,39,25,18,4294,15,16,0,6750,7200,80,1,5,2,2,0
660.339,1,39,25,18,4294,15,16,0,6750,7200,80,1,5,2,2,0
660.852,1,39,25,18,4294,15,16,0,6749,7200,80,1,5,2,2,0
661.34,1,39,25,18,4294,15,16,0,6749,7200,80,1,5,2,2,0
661.855,1,39,25,18,4294,15,16,0,6748,7200,80,1,5,2,2,0
662.344,1,39,25,18,4294,15,16,0,6748,7200,80,1,5,2,2,0
662.837,1,39,25,18,4294,15,16,0,6747,7200,80,1,5,2,2,0
663.343,1,39,25,18,4294,15,16,0,6747,7200,80,1,5,2,2,0
663.856,1,39,25,18,4294,15,16,0,6746,7200,80,1,6,2,2,0
664.347,1,39,25,18,4294,15,16,0,6746,7200,80,1,6,2,2,0
664.85,1,39,25,18,4294,15,16,0,6745,7200,80,1,6,2,2,0
665.339,1,39,25,18,4294,15,16,0,6745,7200,80,1,6,2,2,0
665.854,1,39,25,18,4294,15,16,0,6744,7200,80,1,6,2,2,0
666.344,1,39,25,18,4294,15,16,0,6744,7200,80,1,6,2,2,0
666.857,1,39,25,18,4294,15,16,0,6743,7200,80,1,6,2,2,0
667.334,1,39,25,18,4294,15,16,0,6743,7200,80,1,6,2,2,0
667.838,1,39,25,18,4294,15,16,0,6742,7200,80,1,6,2,2,0
668.357,1,39,25,18,4294,15,16,0,6742,7200,80,1,6,2,2,0
668.838,1,39,25,18,4294,15,16,0,6741,7200,80,1,6,2,2,0
669.355,1,39,25,18,4294,15,16,0,6741,7200,80,1,6,2,2,0
669.847,1,39,25,18,4294,15,16,0,6740,7200,80,1,6,2,2,0
670.346,1,39,25,18,4294,15,16,0,6740,7200,80,1,6,2,2,0
670.849,1,39,25,18,4294,15,16,0,6739,7200,80,1,6,2,2,0
671.351,1,39,25,18,4294,15,16,0,6739,7200,80,1,6,2,2,0
671.848,1,39,25,18,4294,15,16,0,6738,7200,80,1,6,2,2,0
672.347,1,39,25,18,4294,15,16,0,6738,7200,80,1,6,2,2,0
672.842,1,39,25,18,4294,15,16,0,6737,7200,80,1,6,2,2,0
673.352,1,39,25,18,4294,15,16,0,6737,7200,80,1,6,2,2,0
673.833,1,39,25,18,4294,15,16,0,6736,7200,80,1,6,2,2,0
674.345,1,39,25,18,4294,15,16,0,6736,7200,80,1,6,2,2,0
674.845,1,39,25,18,4294,15,16,0,6735,7200,80,1,6,2,2,0
675.354,1,39,25,18,4294,15,16,0,6735,7200,80,1,6,2,2,0
675.856,1,39,25,18,4294,15,16,0,6734,7200,80,1,6,2,2,0
676.343,1,39,25,18,4294,15,16,0,6734,7200,80,1,6,2,2,0
676.833,1,39,25,18,4294,15,16,0,6733,7200,80,1,6,2,2,0
677.335,1,39,25,18,4294,15,16,0,6733,7200,80,1,6,2,2,0
677.834,1,39,25,18,4294,15,16,0,6732,7200,80,1,6,2,2,0
678.348,1,39,25,18,4294,15,16,0,6732,7200,80,1,6,2,2,0
678.848,1,39,25,18,4294,15,16,0,6731,7200,80,1,6,2,2,0
679.342,1,39,25,18,4294,15,16,0,6731,7200,80,1,6,2,2,0
679.848,1,39,25,18,4294,15,16,0,6730,7200,80,1,6,2,2,0
680.35,1,39,25,18,4294,15,16,0,6730,7200,80,1,6,2,2,0
680.853,1,39,25,18,4294,15,16,0,6729,7200,80,1,6,2,2,0
681.352,1,39,25,18,4294,15,16,0,6729,7200,80,1,6,2,2,0
681.851,1,39,25,18,4294,15,16,0,6728,7200,80,1,6,2,2,0
682.343,1,39,25,18,4294,15,16,0,6728,7200,80,1,6,2,2,0
682.836,1,39,25,18,4294,15,16,0,6727,7200,80,1,6,2,2,0
683.333,1,39,25,18,4294,15,16,0,6727,7200,80,1,6,2,2,0
683.842,1,39,25,18,4294,15,16,0,6726,7200,80,1,6,2,2,0
684.333,1,39,25,18,4294,15,16,0,6726,7200,80,1,6,2,2,0
684.85,1,39,25,18,4294,15,16,0,6725,7200,80,1,6,2,2,0
685.346,1,39,25,18,4294,15,16,0,6725,7200,80,1,6,2,2,0
685.834,1,39,25,18,4294,15,16,0,6724,7200,80,1,6,2,2,0
686.337,1,39,25,18,4294,15,16,0,6724,7200,80,1,6,2,2,0
686.842,1,39,25,18,4294,15,16,0,6723,7200,80,1,6,2,2,0
687.35,1,39,25,18,4294,15,16,0,6723,7200,80,1,6,2,2,0
687.844,1,39,25,18,4294,15,16,0,6722,7200,80,1,6,2,2,0
688.35,1,39,25,18,4294,15,16,0,6722,7200,80,1,6,2,2,0
688.85,1,39,25,18,4294,15,16,0,6721,7200,80,1,6,2,2,0
689.343,1,39,25,18,4294,15,16,0,6721,7200,80,1,6,2,2,0
689.849,1,39,25,18,4294,15,16,0,6720,7200,80,1,6,2,2,0
690.333,1,39,25,18,4294,15,16,0,6720,7200,80,1,6,2,2,0
690.847,1,39,25,18,4294,15,16,0,6719,7200,80,1,6,2,2,0
691.343,1,39,25,18,4294,15,16,0,6719,7200,80,1,6,2,2,0
691.85,1,39,25,18,4294,15,16,0,6718,7200,80,1,6,2,2,0
692.35,1,39,25,18,4294,15,16,0,6718,7200,80,1,6,2,2,0
692.833,1,39,25,18,4294,15,16,0,6717,7200,80,1,6,2,2,0
693.356,1,39,25,18,4294,15,16,0,6717,7200,80,1,6,2,2,0
693.845,1,39,25,18,4294,15,16,0,6716,7200,80,1,6,2,2,0
694.334,1,39,25,18,4294,15,16,0,6716,7200,80,1,6,2,2,0
694.853,1,39,25,18,4294,15,16,0,6715,7200,80,1,6,2,2,0
695.334,1,39,25,18,4294,15,16,0,6715,7200,80,1,6,2,2,0
695.836,1,39,25,18,4294,15,16,0,6714,7200,80,1,6,2,2,0
696.354,1,39,25,18,4294,15,16,0,6714,7200,80,1,6,2,2,0
696.841,1,39,25,18,4294,15,16,0,6713,7200,80,1,6,2,2,0
697.353,1,39,25,18,4294,15,16,0,6713,7200,80,1,6,2,2,0
697.845,1,39,25,18,4294,15,16,0,6712,7200,80,1,6,2,2,0
698.345,1,39,25,18,4294,15,16,0,6712,7200,80,1,6,2,2,0
698.845,1,39,25,18,4294,15,16,0,6711,7200,80,1,6,2,2,0
699.346,1,39,25,18,4294,15,16,0,6711,7200,80,1,6,2,2,0
699.845,1,39,25,18,4294,15,16,0,6710,7200,80,1,6,2,2,0
700.351,1,39,25,18,4294,15,16,0,6710,7200,80,1,6,2,2,0
700.851,1,39,25,18,4294,15,16,0,6709,7200,80,1,6,2,2,0
701.337,1,39,25,18,4294,15,16,0,6709,7200,80,1,6,2,2,0
701.853,1,39,25,18,4294,15,16,0,6708,7200,80,1,6,2,2,0
702.345,1,39,25,18,4294,15,16,0,6708,7200,80,1,6,2,2,0
702.838,1,39,25,18,4294,15,16,0,6707,7200,80,1,6,2,2,0
703.353,1,39,25,18,4294,15,16,0,6707,7200,80,1,6,2,2,0
703.838,1,39,25,18,4294,15,16,0,6706,7200,80,1,6,2,2,0
704.345,1,39,25,18,4294,15,16,0,6706,7200,80,1,6,2,2,0
704.836,1,39,25,18,4294,15,16,0,6705,7200,80,1,6,2,2,0
705.349,1,39,25,18,4294,15,16,0,6705,7200,80,1,6,2,2,0
705.854,1,39,25,18,4294,15,16,0,6704,7200,80,1,6,2,2,0
706.345,1,39,25,18,4294,15,16,0,6704,7200,80,1,6,2,2,0
706.837,1,39,25,18,4294,15,16,0,6703,7200,80,1,6,2,2,0
707.335,1,39,25,18,4294,15,16,0,6703,7200,80,1,6,2,2,0
707.843,1,39,25,18,4294,15,16,0,6702,7200,80,1,6,2,2,0
708.348,1,39,25,18,4294,15,16,0,6702,7200,80,1,6,2,2,0
708.852,1,39,25,18,4294,15,16,0,6701,7200,80,1,6,2,2,0
709.34,1,39,25,18,4294,15,16,0,6701,7200,80,1,6,2,2,0
709.852,1,39,25,18,4294,15,16,0,6700,7200,80,1,6,2,2,0
710.334,1,39,25,18,4294,15,16,0,6700,7200,80,1,6,2,2,0
710.854,1,39,25,18,4294,15,16,0,6699,7200,80,1,6,2,2,0
711.334,1,39,25,18,4294,15,16,0,6699,7200,80,1,6,2,2,0
711.835,1,39,25,18,4294,15,16,0,6698,7200,80,1,6,2,2,0
712.338,1,39,25,18,4294,15,16,0,6698,7200,80,1,6,2,2,0
712.833,1,39,25,18,4294,15,16,0,6697,7200,80,1,6,2,2,0
713.338,1,39,25,18,4294,15,16,0,6697,7200,80,1,6,2,2,0
713.85,1,39,25,18,4294,15,16,0,6696,7200,80,1,6,2,2,0
714.344,1,39,25,18,4294,15,16,0,6696,7200,80,1,6,2,2,0
714.839,1,39,25,18,4294,15,16,0,6695,7200,80,1,6,2,2,0
715.348,1,39,25,18,4294,15,16,0,6695,7200,80,1,6,2,2,0
715.848,1,39,25,18,4294,15,16,0,6694,7200,80,1,6,2,2,0
716.352,1,39,25,18,4294,15,16,0,6694,7200,80,1,6,2,2,0
716.839,1,39,25,18,4294,15,16,0,6693,7200,80,1,6,2,2,0
717.352,1,39,25,18,4294,15,16,0,6693,7200,80,1,6,2,2,0
717.839,1,39,25,18,4294,15,16,0,6692,7200,80,1,6,2,2,0
718.348,1,39,25,18,4294,15,16,0,6692,7200,80,1,6,2,2,0
718.859,1,39,25,18,4294,15,16,0,6691,7200,80,1,6,2,2,0
719.357,1,39,25,18,4294,15,16,0,6691,7200,80,1,6,2,2,0
719.849,1,39,25,18,4294,15,16,0,6690,7200,80,1,6,2,2,0
720.363,1,39,25,18,4294,15,16,0,6690,7200,80,1,6,2,2,0
720.838,1,39,25,18,4294,15,16,0,6689,7200,80,1,6,2,2,0
721.335,1,39,25,18,4294,15,16,0,6689,7200,80,1,6,2,2,0
721.833,1,39,25,18,4294,15,16,0,6688,7200,80,1,6,2,2,0
722.348,1,39,25,18,4294,15,16,0,6688,7200,80,1,6,2,2,0
722.85,1,39,25,18,4294,15,16,0,6687,7200,80,1,6,2,2,0
723.352,1,39,25,18,4294,15,16,0,6687,7200,80,1,6,2,2,0
723.851,1,39,25,18,4294,15,16,0,6686,7200,80,1,6,2,2,0
724.35,1,39,25,18,4294,15,16,0,6686,7200,80,1,6,2,2,0
724.837,1,39,25,18,4294,15,16,0,6685,7200,80,1,6,2,2,0
725.334,1,39,25,18,4294,15,16,0,6685,7200,80,1,6,2,2,0
725.844,1,39,25,18,4294,15,16,0,6684,7200,80,1,6,2,2,0
726.348,1,39,25,18,4294,15,16,0,6684,7200,80,1,6,2,2,0
726.843,1,39,25,18,4294,15,16,0,6683,7200,80,1,6,2,2,0
727.335,1,39,25,18,4294,15,16,0,6683,7200,80,1,6,2,2,0
727.85,1,39,25,18,4294,15,16,0,6682,7200,80,1,6,2,2,0
728.334,1,39,25,18,4294,15,16,0,6682,7200,80,1,6,2,2,0
728.854,1,39,25,18,4294,15,16,0,6681,7200,80,1,6,2,2,0
729.344,1,39,25,18,4294,15,16,0,6681,7200,80,1,6,2,2,0
729.838,1,39,25,18,4294,15,16,0,6680,7200,80,1,6,2,2,0
730.339,1,39,25,18,4294,15,16,0,6680,7200,80,1,6,2,2,0
730.833,1,39,25,18,4294,15,16,0,6679,7200,80,1,6,2,2,0
731.337,1,39,25,18,4294,15,16,0,6679,7200,80,1,6,2,2,0
731.834,1,39,25,18,4294,15,16,0,6678,7200,80,1,6,2,2,0
732.354,1,39,25,18,4294,15,16,0,6678,7200,80,1,6,2,2,0
732.834,1,39,25,18,4294,15,16,0,6677,7200,80,1,6,2,2,0
733.342,1,39,25,18,4294,15,16,0,6677,7200,80,1,6,2,2,0
733.844,1,39,25,18,4294,15,16,0,6676,7200,80,1,6,2,2,0
734.349,1,39,25,18,4294,15,16,0,6676,7200,80,1,6,2,2,0
734.84,1,39,25,18,4294,15,16,0,6675,7200,80,1,6,2,2,0
735.335,1,39,25,18,4294,15,16,0,6675,7200,80,1,6,2,2,0
735.847,1,39,25,18,4294,15,16,0,6674,7200,80,1,6,2,2,0
736.335,1,39,25,18,4294,15,16,0,6674,7200,80,1,6,2,2,0
736.844,1,39,25,18,4294,15,16,0,6673,7200,80,1,6,2,2,0
737.34,1,39,25,18,4294,15,16,0,6673,7200,80,1,6,2,2,0
737.834,1,39,25,18,4294,15,16,0,6672,7200,80,1,6,2,2,0
738.355,1,39,25,18,4294,15,16,0,6672,7200,80,1,6,2,2,0
738.849,1,39,25,18,4294,15,16,0,6671,7200,80,1,6,2,2,0
739.349,1,39,25,18,4294,15,16,0,6671,7200,80,1,6,2,2,0
739.857,1,39,25,18,4294,15,16,0,6670,7200,80,1,6,2,2,0
740.35,1,39,25,18,4294,15,16,0,6670,7200,80,1,6,2,2,0
740.857,1,39,25,18,4294,15,16,0,6669,7200,80,1,6,2,2,0
741.354,1,39,25,18,4294,15,16,0,6669,7200,80,1,6,2,2,0
741.841,1,39,25,18,4294,15,16,0,6668,7200,80,1,6,2,2,0
742.346,1,39,25,18,4294,15,16,0,6668,7200,80,1,6,2,2,0
742.851,1,39,25,18,4294,15,16,0,6667,7200,80,1,6,2,2,0
743.336,1,39,25,18,4294,15,16,0,6667,7200,80,1,6,2,2,0
743.84,1,39,25,18,4294,15,16,0,6666,7200,80,1,6,2,2,0
744.351,1,39,25,18,4294,15,16,0,6666,7200,80,1,6,2,2,0
744.86,1,39,25,18,4294,15,16,0,6665,7200,80,1,6,2,2,0
745.348,1,39,25,18,4294,15,16,0,6665,7200,80,1,6,2,2,0
745.843,1,39,25,18,4294,15,16,0,6664,7200,80,1,6,2,2,0
746.343,1,39,25,18,4294,15,16,0,6664,7200,80,1,6,2,2,0
746.841,1,39,25,18,4294,15,16,0,6663,7200,80,1,6,2,2,0
747.348,1,39,25,18,4294,15,16,0,6663,7200,80,1,6,2,2,0
747.836,1,39,25,18,4294,15,16,0,6662,7200,80,1,6,2,2,0
748.358,1,39,25,18,4294,15,16,0,6662,7200,80,1,6,2,2,0
748.854,1,39,25,18,4294,15,16,0,6661,7200,80,1,6,2,2,0
749.351,1,39,25,18,4294,15,16,0,6661,7200,80,1,6,2,2,0
749.846,1,39,25,18,4294,15,16,0,6660,7200,80,1,6,2,2,0
750.349,1,39,25,18,4294,15,16,0,6660,7200,80,1,6,2,2,0
750.841,1,39,25,18,4294,15,16,0,6659,7200,80,1,6,2,2,0
751.339,1,39,25,18,4294,15,16,0,6659,7200,80,1,6,2,2,0
751.85,1,39,25,18,4294,15,16,0,6658,7200,80,1,6,2,2,0
752.351,1,39,25,18,4294,15,16,0,6658,7200,80,1,6,2,2,0
752.84,1,39,25,18,4294,15,16,0,6657,7200,80,1,6,2,2,0
753.344,1,39,25,18,4294,15,16,0,6657,7200,80,1,6,2,2,0
753.848,1,39,25,18,4294,15,16,0,6656,7200,80,1,6,2,2,0
754.34,1,39,25,18,4294,15,16,0,6656,7200,80,1,6,2,2,0
754.84,1,39,25,18,4294,15,16,0,6655,7200,80,1,6,2,2,0
755.335,1,39,25,18,4294,15,16,0,6655,7200,80,1,6,2,2,0
755.851,1,39,25,18,4294,15,16,0,6654,7200,80,1,6,2,2,0
756.342,1,39,25,18,4294,15,16,0,6654,7200,80,1,6,2,2,0
756.841,1,39,25,18,4294,15,16,0,6653,7200,80,1,6,2,2,0
757.333,1,39,25,18,4294,15,16,0,6653,7200,80,1,6,2,2,0
757.855,1,39,25,18,4294,15,16,0,6652,7200,80,1,6,2,2,0
758.34,1,39,25,18,4294,15,16,0,6652,7200,80,1,6,2,2,0
758.838,1,39,25,18,4294,15,16,0,6651,7200,80,1,6,2,2,0
759.339,1,39,25,18,4294,15,16,0,6651,7200,80,1,6,2,2,0
759.833,1,39,25,18,4294,15,16,0,6650,7200,80,1,6,2,2,0
760.35,1,39,25,18,4294,15,16,0,6650,7200,80,1,6,2,2,0
760.84,1,39,25,18,4294,15,16,0,6649,7200,80,1,6,2,2,0
761.338,1,39,25,18,4294,15,16,0,6649,7200,80,1,6,2,2,0
761.853,1,39,25,18,4294,15,16,0,6648,7200,80,1,6,2,2,0
762.344,1,39,25,18,4294,15,16,0,6648,7200,80,1,6,2,2,0
762.842,1,39,25,18,4294,15,16,0,6647,7200,80,1,6,2,2,0
763.34,1,39,25,18,4294,15,16,0,6647,7200,80,1,6,2,2,0
763.838,1,39,25,18,4294,15,16,0,6646,7200,80,1,6,2,2,0
764.347,1,39,25,18,4294,15,16,0,6646,7200,80,1,6,2,2,0
764.843,1,39,25,18,4294,15,16,0,6645,7200,80,1,6,2,2,0
765.352,1,39,25,18,4294,15,16,0,6645,7200,80,1,6,2,2,0
765.854,1,39,25,18,4294,15,16,0,6644,7200,80,1,6,2,2,0
766.34,1,39,25,18,4294,15,16,0,6644,7200,80,1,6,2,2,0
766.856,1,39,25,18,4294,15,16,0,6643,7200,80,1,6,2,2,0
767.333,1,39,25,18,4294,15,16,0,6643,7200,80,1,6,2,2,0
767.834,1,39,25,18,4294,15,16,0,6642,7200,80,1,6,2,2,0
768.35,1,39,25,18,4294,15,16,0,6642,7200,80,1,6,2,2,0
768.854,1,39,25,18,4294,15,16,0,6641,7200,80,1,6,2,2,0
769.352,1,39,25,18,4294,15,16,0,6641,7200,80,1,6,2,2,0
769.838,1,39,25,18,4294,15,16,0,6640,7200,80,1,6,2,2,0
770.353,1,39,25,18,4294,15,16,0,6640,7200,80,1,6,2,2,0
770.836,1,39,25,18,4294,15,16,0,6639,7200,80,1,6,2,2,0
771.335,1,39,25,18,4294,15,16,0,6639,7200,80,1,6,2,2,0
771.848,1,39,25,18,4294,15,16,0,6638,7200,80,1,6,2,2,0
772.333,1,39,25,18,4294,15,16,0,6638,7200,80,1,6,2,2,0
772.832,1,39,25,18,4294,15,16,0,6637,7200,80,1,6,2,2,0
773.336,1,39,25,18,4294,15,16,0,6637,7200,80,1,6,2,2,0
773.837,1,39,25,18,4294,15,16,0,6636,7200,80,1,6,2,2,0
774.336,1,39,25,18,4294,15,16,0,6636,7200,80,1,6,2,2,0
774.842,1,39,25,18,4294,15,16,0,6635,7200,80,1,6,2,2,0
775.348,1,39,25,18,4294,15,16,0,6635,7200,80,1,6,2,2,0
775.838,1,39,25,18,4294,15,16,0,6634,7200,80,1,6,2,2,0
776.335,1,39,25,18,4294,15,16,0,6634,7200,80,1,6,2,2,0
776.852,1,39,25,18,4294,15,16,0,6633,7200,80,1,6,2,2,0
777.355,1,39,25,18,4294,15,16,0,6633,7200,80,1,6,2,2,0
777.836,1,39,25,18,4294,15,16,0,6632,7200,80,1,6,2,2,0
778.335,1,39,25,18,4294,15,16,0,6632,7200,80,1,6,2,2,0
778.839,1,39,25,18,4294,15,16,0,6631,7200,80,1,6,2,2,0
779.346,1,39,25,18,4294,15,16,0,6631,7200,80,1,6,2,2,0
779.855,1,39,25,18,4294,15,16,0,6630,7200,80,1,6,2,2,0
780.333,1,39,25,18,4294,15,16,0,6630,7200,80,1,6,2,2,0
780.834,1,39,25,18,4294,15,16,0,6629,7200,80,1,6,2,2,0
781.351,1,39,25,18,4294,15,16,0,6629,7200,80,1,6,2,2,0
781.837,1,39,25,18,4294,15,16,0,6628,7200,80,1,6,2,2,0
782.335,1,39,25,18,4294,15,16,0,6628,7200,80,1,6,2,2,0
782.834,1,39,25,18,4294,15,16,0,6627,7200,80,1,6,2,2,0
783.342,1,39,25,18,4294,15,16,0,6627,7200,80,1,6,2,2,0
783.839,1,39,25,18,4294,15,16,0,6626,7200,80,1,6,2,2,0
784.346,1,39,25,18,4294,15,16,0,6626,7200,80,1,6,2,2,0
784.854,1,39,25,18,4294,15,16,0,6625,7200,80,1,6,2,2,0
785.349,1,39,25,18,4294,15,16,0,6625,7200,80,1,6,2,2,0
