tempo,velocidade,acelerador,volante,freio,embreagem,marcha,rpm,drs,temperatura_motor,temp_freio_RL,temp_freio_RR,temp_freio_FL,temp_freio_FR,temp_sup_pneu_RL,temp_sup_pneu_RR,temp_sup_pneu_FL,temp_sup_pneu_FR,temp_int_pneu_RL,temp_int_pneu_RR,temp_int_pneu_FL,temp_int_pneu_FR,pressao_pneu_RL,pressao_pneu_RR,pressao_pneu_FL,pressao_pneu_FR,tipo_superfice_Rl,tipo_superfice_RR,tipo_superfice_FL,tipo_superfice_FR
1498.961,146,57.2549045085907,-0.5125786662101746,0.0,0,4,9115,0,128,932,935,950,955,71,83,74,102,103,107,99,107,22.6,22.8,25.3,25.8,0,0,0,0
1499.012,146,59.215688705444336,-0.5092767477035522,0.0,0,4,9133,0,128,929,932,948,953,71,83,74,103,103,107,99,107,22.6,22.8,25.3,25.8,0,0,0,0
1499.061,146,60.00000238418579,-0.5060712099075317,0.0,0,4,9135,0,128,926,930,945,951,71,83,74,104,103,107,99,107,22.6,22.8,25.3,25.8,0,0,0,0
1499.111,146,59.60784554481506,-0.5036636590957642,0.0,0,4,9143,0,128,924,927,943,948,71,83,74,104,103,107,99,107,22.6,22.8,25.3,25.8,0,0,0,0
1499.162,146,58.82353186607361,-0.5008241534233093,0.0,0,4,9121,0,128,921,924,941,946,71,84,74,105,103,107,99,107,22.6,22.8,25.3,25.8,0,0,0,0
1499.213,146,57.647061347961426,-0.4982476532459259,0.0,0,4,9127,0,128,918,921,938,944,71,84,74,106,103,107,99,107,22.6,22.8,25.3,25.8,0,0,0,0
1499.263,146,57.647061347961426,-0.49553319811820984,0.0,0,4,9132,0,128,916,919,936,941,72,84,74,107,103,107,99,107,22.6,22.8,25.3,25.8,0,0,0,0
1499.312,146,58.03921818733215,-0.49305814504623413,0.0,0,4,9148,0,128,913,916,934,939,72,84,75,107,103,107,99,107,22.6,22.8,25.3,25.8,0,0,0,0
1499.36,146,58.43137502670288,-0.4905567169189453,0.0,0,4,9153,0,128,910,913,932,937,72,84,75,108,103,107,99,107,22.6,22.8,25.3,25.8,0,0,0,0
1499.41,146,59.60784554481506,-0.48836010694503784,0.0,0,4,9171,0,128,908,911,929,934,72,85,75,109,103,107,99,107,22.6,22.8,25.3,25.8,0,0,0,0
1499.461,147,60.00000238418579,-0.48687148094177246,0.0,0,4,9184,0,128,905,908,927,932,72,85,75,110,103,107,99,107,22.6,22.8,25.3,25.8,0,0,0,0
1499.51,147,60.00000238418579,-0.48571741580963135,0.0,0,4,9185,0,128,902,905,925,930,72,85,75,110,103,107,99,107,22.6,22.8,25.3,25.8,0,0,0,0
1499.561,147,60.39215922355652,-0.4847438931465149,0.0,0,4,9183,0,128,900,903,923,928,72,85,75,111,103,107,99,107,22.6,22.8,25.3,25.8,0,0,0,0
1499.612,147,61.96078658103943,-0.4841228723526001,0.0,0,4,9203,0,128,897,900,920,925,72,85,75,112,103,107,99,107,22.6,22.8,25.3,25.8,0,0,0,0
1499.663,147,63.13725709915161,-0.48224833607673645,0.0,0,4,9223,0,128,894,897,918,923,73,86,75,113,102,107,99,107,22.6,22.8,25.3,25.8,0,0,0,0
1499.715,147,65.8823549747467,-0.48309364914894104,0.0,0,4,9258,0,128,892,895,916,921,73,86,75,113,102,107,99,107,22.6,22.8,25.3,25.8,0,0,0,0
1499.766,147,69.01960968971252,-0.48260465264320374,0.0,0,4,9302,0,128,889,892,913,918,73,86,75,114,102,107,99,107,22.6,22.8,25.3,25.8,0,0,0,0
1499.818,148,69.01960968971252,-0.4705559015274048,0.0,0,4,9324,0,128,886,889,911,916,73,87,75,115,102,107,99,107,22.6,22.8,25.3,25.8,0,0,0,0
1499.869,148,69.80392336845398,-0.3758152425289154,0.0,0,4,9344,0,128,884,886,909,914,73,87,75,115,102,107,99,107,22.6,22.8,25.3,25.8,0,0,0,0
1499.921,149,69.01960968971252,-0.329766184091568,0.0,0,4,9370,0,128,881,884,906,911,74,87,75,116,102,107,99,107,22.6,22.8,25.3,25.8,0,0,0,0
1499.973,149,69.01960968971252,-0.28163576126098633,0.0,0,4,9420,0,128,878,881,904,909,74,87,75,116,102,107,99,107,22.6,22.8,25.3,25.8,0,0,0,0
1500.025,150,70.58823704719543,-0.26817911863327026,0.0,0,4,9500,0,128,875,878,902,907,74,88,75,116,102,107,99,107,22.6,22.8,25.3,25.8,0,0,0,0
1500.076,151,73.33333492279053,-0.19910617172718048,0.0,0,4,9619,0,128,873,876,899,904,74,88,75,116,102,107,99,107,22.6,22.8,25.3,25.8,0,0,0,1
1500.103,151,74.90196228027344,-0.17173650860786438,0.0,0,4,9684,0,128,871,874,898,903,74,88,75,116,102,107,99,107,22.6,22.8,25.3,25.8,0,0,0,1
1500.155,152,76.07843279838562,-0.11799467355012894,0.0,0,4,9934,0,128,869,872,896,901,74,88,75,116,102,107,99,107,22.6,22.8,25.3,25.8,0,1,0,1
1500.207,153,81.5686285495758,-0.10288149863481522,0.0,0,4,10162,0,128,866,869,894,898,74,89,75,116,102,107,99,107,22.6,22.8,25.3,25.8,0,1,0,1
1500.259,154,82.35294222831726,-0.09944912791252136,0.0,0,4,10142,0,128,863,866,891,896,75,89,75,115,102,107,99,107,22.6,22.8,25.3,25.8,0,1,0,0
1500.312,156,83.13725590705872,-0.07686533778905869,0.0,0,4,9812,0,128,860,863,889,894,75,90,75,115,102,107,99,107,22.6,22.8,25.3,25.8,0,0,0,0
1500.365,157,92.15686321258545,-0.02693670243024826,0.0,0,4,10081,0,128,858,860,886,891,76,90,75,115,102,107,99,107,22.6,22.8,25.3,25.8,0,0,0,0
1500.417,159,100.0,-0.006458302028477192,0.0,0,4,10505,0,128,855,858,884,889,76,90,75,114,102,107,99,107,22.6,22.8,25.3,25.8,1,0,1,0
1500.471,161,100.0,0.006362103391438723,0.0,0,4,10638,0,128,852,855,882,886,76,90,74,114,102,107,99,107,22.6,22.8,25.3,25.8,1,0,1,0
1500.524,163,100.0,0.010092584416270256,0.0,0,4,10602,0,128,849,852,879,884,77,91,74,113,102,107,99,107,22.6,22.8,25.3,25.8,1,0,1,0
1500.578,166,100.0,0.012526299804449081,0.0,0,4,10706,0,128,846,849,877,881,77,91,74,112,102,107,99,107,22.6,22.8,25.3,25.8,1,0,1,0
1500.604,167,100.0,0.01152002066373825,0.0,0,4,10756,0,128,845,848,875,880,77,91,74,112,102,107,99,107,22.6,22.8,25.3,25.8,1,0,1,0
1500.658,169,100.0,-0.01877954974770546,0.0,0,4,10751,0,128,842,845,873,878,77,91,74,111,102,107,99,107,22.6,22.8,25.3,25.8,1,0,1,0
1500.711,171,100.0,-0.04709508642554283,0.0,0,4,10798,0,128,839,842,870,875,77,91,73,111,102,107,99,107,22.6,22.8,25.3,25.8,1,0,1,0
1500.764,173,100.0,-0.054406698793172836,0.0,0,5,9401,0,128,836,839,868,873,77,91,73,110,102,107,99,107,22.6,22.8,25.3,25.8,1,0,1,0
1500.817,175,100.0,-0.060873035341501236,0.0,0,5,9315,0,128,833,836,865,870,77,90,73,109,102,107,99,107,22.6,22.8,25.3,25.9,1,0,1,0
1500.869,177,100.0,-0.08576914668083191,0.0,0,5,9382,0,128,830,833,863,867,77,90,73,109,102,107,99,107,22.6,22.8,25.3,25.9,1,0,0,0
1500.921,179,100.0,-0.11124271899461746,0.0,0,5,9465,0,128,827,830,860,865,77,90,73,108,102,107,99,107,22.6,22.8,25.3,25.9,1,0,0,0
1500.973,180,100.0,-0.10080108046531677,0.0,0,5,9565,0,128,824,827,858,862,77,90,72,108,102,107,99,107,22.6,22.8,25.3,25.9,1,0,0,0
1501.026,182,100.0,-0.04906284436583519,0.0,0,5,9677,0,128,821,824,855,860,77,90,72,108,102,107,99,107,22.6,22.8,25.3,25.9,0,0,0,0
1501.077,183,100.0,-0.0020428772550076246,0.0,0,5,9810,0,128,818,821,852,857,77,90,72,107,102,107,99,107,22.6,22.8,25.3,25.9,0,0,0,1
1501.103,184,100.0,-0.0,0.0,0,5,9806,0,128,817,820,851,856,78,90,72,107,102,107,99,107,22.6,22.8,25.3,25.9,0,1,0,1
1501.156,186,100.0,-0.0,0.0,0,5,9830,0,128,814,817,849,853,78,90,72,106,102,107,99,107,22.6,22.8,25.3,25.9,0,1,0,1
1501.21,188,100.0,-0.02271869219839573,0.0,0,5,9871,0,128,811,814,846,851,77,90,71,105,102,107,99,107,22.6,22.8,25.3,25.9,0,1,0,1
1501.261,189,100.0,-0.04886025935411453,0.0,0,5,9976,0,128,808,811,843,848,77,90,71,105,102,107,99,107,22.6,22.8,25.3,25.9,0,1,0,0
1501.314,191,100.0,-0.07112804055213928,0.0,0,5,10116,0,128,805,808,841,845,77,89,71,104,102,107,99,107,22.6,22.8,25.3,25.9,0,0,0,0
1501.366,193,100.0,-0.09093824028968811,0.0,0,5,10171,0,128,802,805,838,843,77,89,71,104,102,107,99,107,22.6,22.8,25.3,25.9,0,0,0,0
1501.417,194,100.0,-0.09234333038330078,0.0,0,5,10243,0,128,799,802,836,840,77,89,71,103,102,107,99,107,22.6,22.8,25.3,25.9,0,0,0,0
1501.468,196,100.0,-0.08431392163038254,0.0,0,5,10329,0,128,796,799,833,838,77,89,71,103,102,107,99,107,22.6,22.8,25.3,25.9,0,0,0,0
1501.518,197,100.0,-0.07941234111785889,0.0,0,5,10414,0,128,793,796,830,835,77,89,71,102,102,107,99,107,22.6,22.8,25.3,25.9,0,0,0,0
1501.569,199,100.0,-0.08088527619838715,0.0,0,5,10487,0,128,790,793,828,832,77,89,70,102,102,107,99,107,22.6,22.8,25.3,25.9,0,0,0,0
1501.62,200,100.0,-0.08249158412218094,0.0,0,5,10552,0,128,787,790,825,830,77,89,70,102,102,107,99,107,22.6,22.8,25.3,25.9,0,0,0,0
1501.67,202,100.0,-0.08194315433502197,0.0,0,5,10641,0,128,784,787,823,827,77,89,70,101,102,107,99,107,22.6,22.8,25.3,25.9,0,0,0,0
1501.721,203,100.0,-0.0832294300198555,0.0,0,5,10704,0,128,781,784,820,825,77,89,70,101,102,107,99,107,22.6,22.8,25.3,25.9,0,0,0,0
1501.771,205,100.0,-0.0837087333202362,0.0,0,5,10784,0,128,779,781,818,822,77,89,70,101,102,107,99,107,22.6,22.8,25.3,25.9,0,0,0,0
1501.821,206,100.0,-0.08391951769590378,0.0,0,5,10855,0,128,776,778,815,820,77,89,70,100,102,107,99,107,22.6,22.8,25.3,25.9,0,0,0,0
1501.869,207,100.0,-0.08467089384794235,0.0,0,5,10916,0,128,773,775,813,817,77,89,70,100,102,107,99,107,22.6,22.8,25.3,25.9,0,0,0,0
1501.917,209,100.0,-0.0993410274386406,0.0,0,5,10974,0,128,770,772,810,815,77,89,70,100,102,107,99,107,22.6,22.8,25.3,25.9,0,0,0,0
1501.965,210,100.0,-0.10033344477415085,0.0,0,5,11039,0,128,767,770,808,812,77,89,70,100,102,107,99,107,22.6,22.8,25.3,25.9,0,0,0,0
1502.014,211,100.0,-0.10107815265655518,0.0,0,5,11115,0,128,764,767,805,810,77,89,70,99,102,107,99,107,22.6,22.8,25.3,25.9,0,0,0,0
1502.063,212,100.0,-0.10249193757772446,0.0,0,5,11189,0,128,761,764,803,807,78,89,70,99,102,107,99,107,22.6,22.8,25.3,25.9,0,0,0,0
1502.111,213,100.0,-0.10073169320821762,0.0,0,5,11256,0,128,759,761,800,805,78,89,70,99,102,107,99,107,22.6,22.8,25.3,25.9,0,0,0,0
1502.16,215,100.0,-0.09767238050699234,0.0,0,5,11309,0,128,756,758,798,802,78,89,70,99,102,107,99,107,22.6,22.8,25.3,25.9,0,0,0,0
1502.209,216,100.0,-0.09390003234148026,0.0,0,5,11358,0,128,753,756,795,800,78,89,70,99,102,107,99,107,22.6,22.8,25.3,25.9,0,0,0,0
1502.258,217,100.0,-0.09556812793016434,0.0,0,5,11410,0,128,750,753,793,797,78,89,70,99,102,107,99,107,22.6,22.8,25.3,25.9,0,0,0,0
1502.309,218,100.0,-0.09611169248819351,0.0,0,5,11475,0,128,747,750,790,795,78,89,70,98,102,107,99,107,22.6,22.8,25.3,25.9,0,0,0,0
1502.359,219,100.0,-0.09518875926733017,0.0,0,5,11535,0,128,745,747,788,792,78,90,70,98,102,107,99,107,22.6,22.8,25.3,25.9,0,0,0,0
1502.412,220,100.0,-0.09472694247961044,0.0,0,5,11579,0,128,742,744,785,790,78,90,70,98,102,107,99,108,22.6,22.8,25.3,25.9,0,0,0,0
1502.462,221,100.0,-0.0941101610660553,0.0,0,5,11624,0,128,739,741,783,787,78,90,70,98,102,107,99,108,22.6,22.8,25.3,25.9,0,0,0,0
1502.514,222,100.0,-0.09449596703052521,0.0,0,5,11406,0,128,736,738,780,784,78,90,70,98,102,107,99,108,22.6,22.8,25.3,25.9,0,0,0,0
1502.565,223,100.0,-0.09359074383974075,0.0,0,6,10263,0,128,733,735,778,782,78,90,70,98,102,107,99,108,22.6,22.8,25.3,25.9,0,0,0,0
1502.616,224,100.0,-0.09514658153057098,0.0,0,6,10294,0,128,730,732,775,779,79,90,70,98,102,107,99,108,22.6,22.8,25.3,25.9,0,0,0,0
1502.666,225,100.0,-0.09522679448127747,0.0,0,6,10331,0,128,727,729,772,777,79,90,70,98,102,107,99,108,22.6,22.8,25.3,25.9,0,0,0,0
1502.717,226,100.0,-0.09595517069101334,0.0,0,6,10374,0,128,724,727,770,774,79,90,70,98,102,107,99,108,22.6,22.8,25.3,25.9,0,0,0,0
1502.765,227,100.0,-0.09584291279315948,0.0,0,6,10421,0,128,721,724,767,771,79,90,70,97,102,107,99,108,22.6,22.8,25.3,25.9,0,0,0,0
1502.814,228,100.0,-0.09610298275947571,0.0,0,6,10469,0,128,719,721,765,769,79,91,70,97,102,107,99,108,22.6,22.8,25.3,25.9,0,0,0,0
1502.863,229,100.0,-0.0886179581284523,0.0,0,6,10512,0,128,716,718,762,766,79,91,70,97,102,107,99,108,22.6,22.8,25.3,25.9,0,0,0,0
1502.913,229,100.0,-0.07788926362991333,0.0,0,6,10545,0,128,713,715,760,764,79,91,70,97,102,107,99,108,22.6,22.8,25.3,25.9,0,0,0,0
1502.962,230,100.0,-0.059291671961545944,0.0,0,6,10574,0,128,710,713,757,761,79,91,70,97,102,107,99,108,22.6,22.8,25.3,25.9,0,0,0,0
1503.011,231,100.0,-0.04431802034378052,0.0,0,6,10608,0,128,707,710,755,759,79,91,70,97,102,107,99,108,22.6,22.8,25.3,25.9,0,0,0,0
1503.06,232,100.0,-0.03000890277326107,0.0,0,6,10645,0,128,705,707,752,756,79,91,70,96,102,107,99,108,22.6,22.8,25.3,25.9,0,0,0,0
1503.11,233,100.0,-0.027812650427222252,0.0,0,6,10686,0,128,702,704,750,754,79,91,70,96,102,107,99,108,22.6,22.8,25.3,25.9,0,0,0,0
1503.159,234,100.0,-0.027706904336810112,0.0,0,6,10731,0,128,699,701,747,752,79,91,69,95,102,107,99,108,22.6,22.8,25.3,25.9,0,0,0,0
1503.209,236,100.0,-0.03709877282381058,0.0,0,6,10780,0,128,696,699,745,749,79,90,69,95,102,107,99,108,22.6,22.8,25.3,25.9,0,0,0,0
1503.259,237,100.0,-0.05493323877453804,0.0,0,6,10831,0,128,694,696,743,747,79,90,69,95,102,107,99,108,22.6,22.8,25.3,25.9,0,0,0,0
1503.309,238,100.0,-0.07361449301242828,0.0,0,6,10882,0,128,691,693,740,744,79,90,69,94,102,107,99,108,22.6,22.8,25.3,25.9,0,0,0,0
1503.361,239,100.0,-0.09166677296161652,0.0,0,6,10931,0,128,688,690,738,742,79,90,69,94,102,107,99,108,22.6,22.8,25.3,25.9,0,0,0,0
1503.411,239,100.0,-0.10004884749650955,0.0,0,6,10987,0,128,685,687,735,739,78,90,69,94,102,107,99,108,22.6,22.8,25.3,25.9,0,0,0,0
1503.462,240,100.0,-0.09486395865678787,0.0,0,6,11036,0,128,682,685,732,736,79,90,69,94,102,107,99,108,22.6,22.8,25.3,25.9,0,0,0,0
1503.512,241,100.0,-0.0848948284983635,0.0,0,6,11068,0,128,680,682,730,734,79,90,69,94,102,107,99,108,22.6,22.8,25.3,25.9,0,0,0,0
1503.563,242,100.0,-0.08284168690443039,0.0,0,6,11093,0,128,677,679,727,731,79,90,69,94,102,107,99,108,22.6,22.8,25.3,25.9,0,0,0,0
1503.613,243,100.0,-0.08332880586385727,0.0,0,6,11121,0,128,674,676,725,729,79,90,69,94,102,107,99,108,22.6,22.8,25.3,25.9,0,0,0,0
1503.661,243,100.0,-0.08358743786811829,0.0,0,6,11147,0,128,671,673,722,726,79,91,69,94,102,107,99,108,22.6,22.8,25.3,25.9,0,0,0,0
1503.711,244,100.0,-0.08475159853696823,0.0,0,6,11173,0,128,669,671,720,724,79,91,69,94,102,107,99,108,22.6,22.8,25.3,25.9,0,0,0,0
1503.761,245,100.0,-0.09355569630861282,0.0,0,6,11205,0,128,666,668,718,721,79,91,69,94,102,107,99,108,22.6,22.8,25.3,25.9,0,0,0,0
1503.811,245,100.0,-0.11123905330896378,0.0,0,6,11249,0,128,663,665,715,719,79,91,69,94,102,107,99,108,22.6,22.8,25.3,25.9,0,0,0,0
1503.863,246,100.0,-0.12722985446453094,0.0,0,6,11301,0,128,660,663,713,717,79,91,69,94,102,107,99,108,22.6,22.8,25.3,25.9,0,0,0,0
1503.914,247,100.0,-0.1249864250421524,0.0,0,6,11351,0,128,658,660,710,714,79,91,70,94,102,107,99,108,22.6,22.8,25.3,25.9,0,0,0,0
1503.965,247,100.0,-0.11258509010076523,0.0,0,6,11382,0,128,655,657,708,712,80,92,70,95,102,107,99,108,22.6,22.9,25.3,25.9,0,0,0,1
1504.016,248,100.0,-0.07343582808971405,0.0,0,6,11426,0,128,652,654,705,709,80,92,70,95,102,107,99,108,22.6,22.9,25.3,25.9,0,1,0,1
1504.066,248,100.0,-0.052173033356666565,0.0,0,6,11466,0,128,649,652,703,707,80,93,70,95,102,107,99,108,22.6,22.9,25.3,25.9,0,1,0,1
1504.116,248,100.0,-0.02455725148320198,0.0,0,6,11427,0,128,647,649,700,704,80,93,70,95,102,107,99,108,22.6,22.9,25.3,25.9,0,1,0,1
1504.166,249,100.0,-0.01716786064207554,0.0,0,6,11375,0,128,644,646,698,702,80,93,70,94,102,107,99,108,22.6,22.9,25.3,25.9,0,1,0,1
1504.213,250,100.0,-0.009887507185339928,0.0,0,6,11412,0,128,641,644,696,699,80,93,69,94,102,107,99,108,22.6,22.9,25.3,25.9,0,1,0,1
1504.261,251,100.0,-0.0,0.0,0,6,11448,0,128,639,641,693,697,80,92,69,94,102,107,99,108,22.6,22.9,25.3,25.9,0,1,0,1
1504.309,252,100.0,-0.0,0.0,0,6,11488,0,128,636,638,691,695,80,92,69,93,102,107,99,108,22.6,22.9,25.3,25.9,0,1,0,1
1504.357,253,100.0,-0.0,0.0,0,6,11515,0,128,634,636,689,692,79,92,69,92,102,107,99,108,22.6,22.9,25.3,25.9,0,1,0,1
1504.404,254,100.0,-0.0,0.0,0,6,11550,0,128,631,633,686,690,79,91,69,92,102,107,99,108,22.6,22.9,25.3,25.9,0,1,0,1
1504.474,255,100.0,-0.0,0.0,0,6,11618,0,128,627,630,683,687,79,91,68,91,102,107,99,108,22.6,22.9,25.3,25.9,0,1,0,1
1504.522,256,100.0,-0.0,0.0,0,6,11636,0,128,625,627,681,684,79,91,68,91,102,107,99,108,22.6,22.9,25.3,25.9,0,1,0,1
1504.569,256,100.0,-0.0,0.0,0,6,11681,0,128,623,625,678,682,79,90,68,90,102,107,99,108,22.6,22.9,25.3,25.9,0,1,0,1
1504.617,257,100.0,-0.03285706415772438,0.0,0,7,10281,0,128,620,622,676,680,78,90,67,90,102,107,99,108,22.6,22.9,25.3,25.9,1,1,0,1
1504.665,258,100.0,-0.06165262684226036,0.0,0,7,10363,0,128,618,620,674,678,78,90,67,89,102,107,99,108,22.6,22.9,25.3,25.9,1,1,1,1
1504.714,259,100.0,-0.054339487105607986,0.0,0,7,10394,0,128,615,617,672,675,78,89,67,89,102,107,99,108,22.6,22.9,25.3,25.9,1,1,0,1
1504.764,259,100.0,-0.015091154724359512,0.0,0,7,10419,0,128,613,615,669,673,78,89,67,89,102,107,99,108,22.6,22.9,25.3,25.9,1,1,0,1
1504.814,260,100.0,-0.0,0.0,0,7,10454,0,128,610,612,667,671,78,89,67,88,102,107,99,108,22.6,22.9,25.3,25.9,1,1,0,1
1504.865,261,100.0,-0.0,0.0,0,7,10513,0,128,608,609,665,668,78,89,67,88,102,107,99,108,22.6,22.9,25.3,25.9,0,1,0,0
1504.917,261,100.0,-0.0,0.0,0,7,10479,0,128,605,607,662,666,77,88,66,87,102,107,99,108,22.6,22.9,25.3,25.9,0,0,0,0
1504.964,261,100.0,-0.0,0.0,0,7,10542,0,128,602,604,660,664,77,88,66,87,102,107,99,108,22.6,22.9,25.3,25.9,0,0,0,0
1505.013,262,100.0,-0.0,0.0,0,7,10563,0,128,600,602,658,661,77,88,66,86,102,107,99,108,22.6,22.9,25.3,25.9,0,0,0,0
1505.06,262,100.0,-0.0,0.0,0,7,10563,0,128,597,599,655,659,77,88,66,86,102,107,99,108,22.6,22.9,25.3,25.9,0,0,0,0
1505.106,263,100.0,-0.0,0.0,0,7,10577,0,128,595,597,653,657,77,87,65,86,102,107,99,108,22.6,22.9,25.3,25.9,0,0,0,0
1505.154,263,100.0,-0.0,0.0,0,7,10596,0,128,593,594,651,654,76,87,65,85,102,107,99,108,22.6,22.9,25.3,25.9,0,0,0,0
1505.225,264,100.0,-0.0,0.0,0,7,10626,0,128,589,591,648,651,76,87,65,84,102,107,99,108,22.6,22.9,25.3,25.9,0,0,0,0
1505.271,265,100.0,-0.0,0.0,0,7,10650,0,128,587,589,645,649,76,86,65,84,102,107,99,108,22.6,22.9,25.3,25.9,0,0,0,0
1505.318,266,100.0,-0.0,0.0,0,7,10676,0,128,584,586,643,647,76,86,65,84,102,107,99,108,22.6,22.9,25.3,25.9,0,0,0,0
1505.366,266,100.0,-0.0,0.0,0,7,10702,0,128,582,584,641,645,76,86,64,83,102,107,99,108,22.6,22.9,25.3,25.9,0,0,0,0
1505.414,267,100.0,-0.0,0.0,0,7,10722,0,128,580,582,639,643,75,86,64,83,102,107,99,108,22.6,22.9,25.3,25.9,0,0,0,0
1505.461,268,100.0,-0.0,0.0,0,7,10748,0,128,577,579,637,640,75,85,64,82,102,107,99,108,22.6,22.9,25.3,25.9,0,0,0,0
1505.509,268,100.0,-0.0,0.0,0,7,10772,0,128,575,577,635,638,75,85,64,82,102,107,99,108,22.6,22.9,25.3,25.9,0,0,0,0
1505.558,269,100.0,-0.0,0.0,0,7,10792,0,128,573,574,633,636,75,85,64,82,102,107,99,108,22.6,22.9,25.3,25.9,0,0,0,0
1505.608,269,100.0,-0.0,0.0,0,7,10805,0,128,570,572,630,634,75,84,63,81,102,107,99,108,22.6,22.9,25.3,25.9,0,0,0,0
1505.656,270,100.0,-0.0,0.0,0,7,10832,0,128,568,570,628,632,75,84,63,81,102,107,99,108,22.6,22.9,25.3,25.9,0,0,0,0
1505.706,271,100.0,-0.0,0.0,0,7,10864,0,128,566,567,626,629,74,84,63,81,102,107,99,108,22.6,22.9,25.3,25.9,0,0,0,0
1505.755,271,100.0,-0.0,0.0,0,7,10893,0,128,563,565,624,627,74,84,63,80,102,107,99,108,22.6,22.9,25.3,25.9,0,0,0,0
1505.805,272,100.0,-0.0,0.0,0,7,10912,0,128,561,563,622,625,74,83,63,80,102,107,99,108,22.6,22.9,25.3,25.9,0,0,0,0
1505.852,272,100.0,-0.0,0.0,0,7,10929,0,128,558,560,619,623,74,83,62,79,102,107,99,108,22.6,22.9,25.3,25.9,0,0,0,0
1505.924,273,100.0,-0.0,0.0,0,7,10966,0,128,555,557,616,619,74,83,62,79,102,107,99,108,22.6,22.9,25.3,25.9,0,0,0,0
1505.972,274,100.0,-0.0,0.0,0,7,10989,0,128,553,554,614,617,74,82,62,78,102,107,99,108,22.6,22.9,25.3,25.9,0,0,0,0
1506.019,274,100.0,-0.0,0.0,0,7,11007,0,128,550,552,612,615,73,82,62,78,102,107,99,108,22.6,22.9,25.3,25.9,0,0,0,0
1506.065,275,100.0,-0.0,0.0,0,7,11026,0,128,548,550,610,613,73,82,62,78,102,107,99,108,22.6,22.9,25.3,25.9,0,0,0,0
1506.111,275,100.0,-0.0,0.0,0,7,11048,0,128,546,548,608,611,73,82,62,77,102,107,99,108,22.6,22.9,25.3,25.9,0,0,0,0
1506.159,276,100.0,-0.0,0.0,0,7,11069,0,128,544,545,606,609,73,82,61,77,102,107,99,108,22.6,22.9,25.3,25.9,0,0,0,0
1506.205,276,100.0,-0.0,0.0,0,7,11087,0,128,541,543,604,607,73,81,61,77,102,107,99,108,22.6,22.9,25.3,25.9,0,0,0,0
1506.275,277,100.0,-0.0,0.0,0,7,11117,0,128,538,540,601,604,73,81,61,76,102,107,99,108,22.6,22.9,25.3,25.9,0,0,0,0
1506.322,277,100.0,-0.0,0.0,0,7,11136,0,128,536,538,599,602,73,81,61,76,102,107,99,108,22.6,22.9,25.3,25.9,0,0,0,0
1506.369,278,100.0,-0.0,0.0,0,7,11154,0,128,534,536,597,600,72,81,61,76,102,107,99,108,22.6,22.9,25.3,25.9,0,0,0,0
1506.417,278,100.0,-0.0,0.0,0,7,11171,0,128,532,533,595,598,72,80,61,75,102,107,99,108,22.6,22.9,25.3,25.9,0,0,0,0
1506.463,279,100.0,-0.0,0.0,0,7,11189,0,128,530,531,592,596,72,80,60,75,102,107,99,108,22.6,22.9,25.3,25.9,0,0,0,0
1506.511,279,100.0,-0.0,0.0,0,7,11207,0,128,527,529,590,594,72,80,60,75,102,107,99,108,22.6,22.9,25.3,25.9,0,0,0,0
1506.559,280,100.0,-0.0,0.0,0,7,11225,0,128,525,527,588,592,72,80,60,74,102,107,99,108,22.6,22.9,25.3,25.9,0,0,0,0
1506.606,280,100.0,-0.009097639471292496,0.0,0,7,11243,0,128,523,525,586,590,72,79,60,74,102,107,99,108,22.6,22.9,25.3,25.9,0,0,0,0
1506.655,281,100.0,-0.02287212572991848,0.0,0,7,11261,0,128,521,523,584,588,72,79,60,74,102,107,99,108,22.6,22.9,25.3,25.9,0,0,0,0
1506.702,281,100.0,-0.019154861569404602,0.0,0,7,11277,0,128,519,520,582,585,71,79,60,74,102,107,99,108,22.6,22.9,25.3,25.9,0,0,0,0
1506.774,282,100.0,-0.01641681417822838,0.0,0,7,11303,0,128,516,517,579,582,71,79,59,73,102,107,99,108,22.6,22.9,25.3,25.9,0,0,0,0
1506.823,282,100.0,-0.006431990768760443,0.0,0,7,11319,0,128,513,515,577,580,71,79,59,73,102,107,99,108,22.6,22.9,25.3,25.9,0,0,0,0
1506.87,283,100.0,-0.0,0.0,0,7,11335,0,128,511,513,575,578,71,78,59,73,102,107,99,108,22.6,22.9,25.3,25.9,0,0,0,0
1506.917,283,100.0,-0.0,0.0,0,7,11351,0,128,509,511,573,576,71,78,59,72,102,107,99,108,22.6,22.9,25.3,25.9,0,0,0,0
1506.964,283,100.0,0.006684732623398304,0.0,0,7,11367,0,128,507,509,571,574,71,78,59,72,102,107,99,108,22.6,22.9,25.3,25.9,0,0,0,0
1507.01,284,100.0,0.008205191232264042,0.0,0,7,11384,0,128,505,507,569,572,71,78,59,72,102,107,99,108,22.6,22.9,25.3,25.9,0,0,0,0
1507.056,284,100.0,0.010044768452644348,0.0,0,7,11400,0,128,503,504,567,570,70,78,59,72,102,107,99,108,22.6,22.9,25.3,25.9,0,0,0,0
1507.124,285,100.0,0.011380178853869438,0.0,0,7,11421,0,128,500,501,565,568,70,77,59,71,102,107,99,108,22.6,22.9,25.3,25.9,0,0,0,0
