tempo,rl_tyre_wear,rr_tyre_wear,fl_tyre_wear,fr_tyre_wear,rl_tyre_damage,rr_tyre_damage,fl_tyre_damage,fr_tyre_damage,rl_brake_damage,rr_brake_damage,fl_brake_damage,fr_brake_damage,rl_tyre_blisters,rr_tyre_blisters,fl_tyre_blisters,fr_tyre_blisters,fl_wing_damage,fr_wing_damage,rear_wing_damage,floor_damage,diffuser_damage,sidepod_damage,drs_fault,ers_fault,gear_box_damage,engine_damage,engine_MGUH_wear,engine_ES_wear,engine_CE_wear,engine_ICE_wear,engine_MGUK_wear,engine_TC_wear,engine_blown,engine_seized
1456.907,23.832788467407227,26.163169860839844,33.05073547363281,30.032562255859375,23,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1457.023,23.850196838378906,26.19782066345215,33.053428649902344,30.082836151123047,23,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1457.116,23.862333297729492,26.220699310302734,33.0555419921875,30.115774154663086,23,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1457.208,23.872636795043945,26.238664627075195,33.058345794677734,30.14771270751953,23,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1457.323,23.884580612182617,26.259199142456055,33.06283187866211,30.192026138305664,23,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1457.416,23.894817352294922,26.27788734436035,33.06676483154297,30.233469009399414,23,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1457.508,23.905969619750977,26.29997444152832,33.070430755615234,30.272939682006836,23,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1457.601,23.918563842773438,26.32605743408203,33.07392883300781,30.310890197753906,23,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1457.716,23.93395233154297,26.358449935913086,33.07856750488281,30.352262496948242,23,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1457.806,23.945796966552734,26.382408142089844,33.082767486572266,30.385339736938477,23,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1457.918,23.958818435668945,26.407655715942383,33.08743667602539,30.416969299316406,23,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1458.008,23.967805862426758,26.42432975769043,33.090309143066406,30.43673324584961,23,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1458.119,23.978052139282227,26.44229507446289,33.093292236328125,30.45893669128418,23,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1458.207,23.986478805541992,26.456701278686523,33.096466064453125,30.476547241210938,23,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1458.317,23.99699592590332,26.475997924804688,33.10160827636719,30.499088287353516,23,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1458.407,24.00564193725586,26.492361068725586,33.10540771484375,30.515216827392578,24,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1458.52,24.017297744750977,26.514690399169922,33.110652923583984,30.536535263061523,24,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1458.611,24.026037216186523,26.531686782836914,33.11496353149414,30.552526473999023,24,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1458.702,24.034374237060547,26.547813415527344,33.1190185546875,30.566682815551758,24,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1458.813,24.043546676635742,26.565513610839844,33.123260498046875,30.57914161682129,24,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1458.922,24.050708770751953,26.579317092895508,33.12672424316406,30.58861541748047,24,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1459.007,24.05586814880371,26.588865280151367,33.12910079956055,30.594837188720703,24,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1459.113,24.06202507019043,26.60032844543457,33.13182067871094,30.601587295532227,24,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1459.217,24.0671329498291,26.609601974487305,33.13311767578125,30.60438346862793,24,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1459.321,24.0699520111084,26.614442825317383,33.13341522216797,30.60491943359375,24,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1459.404,24.071786880493164,26.616743087768555,33.13341522216797,30.60491943359375,24,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1459.507,24.07439422607422,26.619281768798828,33.133453369140625,30.604955673217773,24,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1459.609,24.076805114746094,26.62165069580078,33.133453369140625,30.604955673217773,24,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1459.709,24.079010009765625,26.62399673461914,33.133453369140625,30.604955673217773,24,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1459.809,24.081157684326172,26.626344680786133,33.133453369140625,30.604955673217773,24,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1459.909,24.08325958251953,26.628694534301758,33.133453369140625,30.60497283935547,24,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1460.01,24.08510971069336,26.631113052368164,33.133544921875,30.60516357421875,24,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1460.112,24.087305068969727,26.63436508178711,33.13373565673828,30.60553741455078,24,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1460.214,24.089263916015625,26.637575149536133,33.13399124145508,30.60603141784668,24,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1460.317,24.0904483795166,26.639955520629883,33.13859558105469,30.61092185974121,24,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1460.422,24.09432601928711,26.64475440979004,33.14631652832031,30.619672775268555,24,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1460.506,24.099748611450195,26.650819778442383,33.15311813354492,30.628019332885742,24,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1460.614,24.103960037231445,26.655473709106445,33.160560607910156,30.637788772583008,24,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1460.702,24.10787010192871,26.659854888916016,33.16607666015625,30.644136428833008,24,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1460.811,24.11184310913086,26.66431999206543,33.17232131958008,30.653167724609375,24,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1460.92,24.116628646850586,26.669767379760742,33.17841339111328,30.662572860717773,24,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1461.007,24.119155883789062,26.67272186279297,33.18128967285156,30.667484283447266,24,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1461.116,24.120594024658203,26.674869537353516,33.18459701538086,30.67255973815918,24,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1461.202,24.122852325439453,26.67943000793457,33.18800354003906,30.67827606201172,24,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1461.309,24.124326705932617,26.68406105041504,33.19125747680664,30.690988540649414,24,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1461.419,24.126249313354492,26.691192626953125,33.19512176513672,30.712858200073242,24,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1461.509,24.127838134765625,26.698532104492188,33.1988525390625,30.737682342529297,24,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1461.601,24.12944221496582,26.707136154174805,33.203372955322266,30.76963996887207,24,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1461.717,24.131336212158203,26.717933654785156,33.20985794067383,30.816104888916016,24,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1461.81,24.13256072998047,26.72496223449707,33.21535873413086,30.854419708251953,24,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1461.924,24.133630752563477,26.73126983642578,33.220680236816406,30.894283294677734,24,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1462.015,24.134414672851562,26.7353572845459,33.224220275878906,30.92268943786621,24,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1462.103,24.13548469543457,26.739395141601562,33.22644805908203,30.947757720947266,24,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1462.213,24.13993263244629,26.748640060424805,33.22866439819336,30.97475242614746,24,26,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1462.321,24.1420841217041,26.75614356994629,33.23106384277344,31.003719329833984,24,26,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1462.408,24.143583297729492,26.762250900268555,33.2331428527832,31.025970458984375,24,26,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1462.518,24.145273208618164,26.769819259643555,33.23612976074219,31.053279876708984,24,26,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1462.61,24.146888732910156,26.77651596069336,33.238609313964844,31.073781967163086,24,26,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1462.704,24.14920425415039,26.784652709960938,33.24018859863281,31.089378356933594,24,26,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1462.822,24.15267562866211,26.79634666442871,33.2417106628418,31.105201721191406,24,26,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1462.914,24.15552520751953,26.80573081970215,33.24284362792969,31.11545753479004,24,26,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1463.005,24.158266067504883,26.814361572265625,33.243892669677734,31.125328063964844,24,26,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1463.114,24.16156768798828,26.824020385742188,33.245208740234375,31.13723373413086,24,26,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1463.223,24.165067672729492,26.832998275756836,33.24625015258789,31.146408081054688,24,26,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1463.309,24.167827606201172,26.839744567871094,33.247039794921875,31.153139114379883,24,26,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1463.418,24.17157554626465,26.848182678222656,33.247955322265625,31.159940719604492,24,26,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1463.506,24.174644470214844,26.854890823364258,33.24869155883789,31.165180206298828,24,26,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1463.615,24.178754806518555,26.863130569458008,33.249473571777344,31.170040130615234,24,26,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1463.704,24.182004928588867,26.869096755981445,33.25006103515625,31.172630310058594,24,26,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1463.817,24.186384201049805,26.875839233398438,33.25054931640625,31.174293518066406,24,26,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1463.909,24.19011878967285,26.88047218322754,33.25080108642578,31.175010681152344,24,26,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1464.021,24.19615364074707,26.886808395385742,33.25096893310547,31.175405502319336,24,26,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1464.107,24.200597763061523,26.891399383544922,33.250980377197266,31.175491333007812,24,26,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1464.213,24.20594024658203,26.897031784057617,33.250980377197266,31.175533294677734,24,26,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1464.317,24.211790084838867,26.90325355529785,33.250980377197266,31.17557144165039,24,26,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1464.401,24.21822738647461,26.910341262817383,33.250980377197266,31.175628662109375,24,26,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1464.505,24.223241806030273,26.91556167602539,33.250980377197266,31.175718307495117,24,26,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1464.61,24.227325439453125,26.91994285583496,33.250980377197266,31.175798416137695,24,26,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1464.716,24.231571197509766,26.92445182800293,33.251102447509766,31.17607879638672,24,26,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1464.803,24.235301971435547,26.92839813232422,33.25128173828125,31.17654037475586,24,26,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1464.916,24.24058723449707,26.934152603149414,33.25157928466797,31.177356719970703,24,26,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1465.006,24.24506187438965,26.939191818237305,33.251834869384766,31.17808723449707,24,26,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1465.121,24.250503540039062,26.945358276367188,33.25214385986328,31.178829193115234,24,26,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1465.213,24.25462532043457,26.95000457763672,33.25238037109375,31.179397583007812,24,26,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1465.303,24.258569717407227,26.954448699951172,33.252620697021484,31.179931640625,24,26,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1465.414,24.26335906982422,26.95980453491211,33.25293731689453,31.18061065673828,24,26,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1465.502,24.266836166381836,26.963790893554688,33.25322723388672,31.18124008178711,24,26,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1465.612,24.270517349243164,26.968305587768555,33.25361251831055,31.182071685791016,24,26,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1465.702,24.274309158325195,26.972732543945312,33.253963470458984,31.18283462524414,24,26,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1465.816,24.278316497802734,26.9777774810791,33.25457763671875,31.18419647216797,24,26,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1465.911,24.281694412231445,26.98219108581543,33.255191802978516,31.185590744018555,24,26,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1466.005,24.285594940185547,26.987293243408203,33.25596237182617,31.187397003173828,24,26,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1466.121,24.290578842163086,26.994258880615234,33.257118225097656,31.190139770507812,24,26,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1466.211,24.294231414794922,26.9997501373291,33.25809097290039,31.192481994628906,24,26,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1466.32,24.299087524414062,27.006656646728516,33.25910186767578,31.195493698120117,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1466.408,24.303964614868164,27.013334274291992,33.259986877441406,31.198183059692383,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1466.519,24.310226440429688,27.022319793701172,33.26133346557617,31.2020206451416,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1466.609,24.314655303955078,27.02890396118164,33.262420654296875,31.2048282623291,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1466.724,24.319276809692383,27.0358829498291,33.26340866088867,31.207094192504883,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1466.817,24.32253646850586,27.040565490722656,33.26406478881836,31.208541870117188,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1466.911,24.325611114501953,27.044836044311523,33.26430892944336,31.209007263183594,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1467.006,24.32793617248535,27.047889709472656,33.2643928527832,31.209135055541992,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1467.124,24.33065414428711,27.05112075805664,33.26460266113281,31.20952796936035,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1467.217,24.333086013793945,27.054372787475586,33.264991760253906,31.2103271484375,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1467.312,24.336021423339844,27.058549880981445,33.265586853027344,31.211570739746094,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1467.406,24.339336395263672,27.063396453857422,33.266258239746094,31.21299171447754,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1467.523,24.343042373657227,27.068937301635742,33.26691818237305,31.21427345275879,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1467.613,24.345640182495117,27.072694778442383,33.267311096191406,31.215011596679688,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1467.706,24.34796142578125,27.076026916503906,33.267601013183594,31.215545654296875,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1467.802,24.350234985351562,27.079248428344727,33.267860412597656,31.216012954711914,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1467.905,24.35249900817871,27.082490921020508,33.26810836791992,31.216466903686523,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1468.01,24.35486602783203,27.085893630981445,33.268367767333984,31.216943740844727,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1468.111,24.3573055267334,27.089384078979492,33.2686767578125,31.217517852783203,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1468.207,24.35962677001953,27.09287452697754,33.269039154052734,31.21819496154785,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1468.303,24.361907958984375,27.096376419067383,33.2694206237793,31.218914031982422,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1468.402,24.364179611206055,27.099931716918945,33.26982498168945,31.219690322875977,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1468.506,24.366436004638672,27.10354995727539,33.27025604248047,31.220504760742188,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1468.613,24.368778228759766,27.107324600219727,33.27073287963867,31.221410751342773,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1468.719,24.37116050720215,27.111249923706055,33.27124786376953,31.222379684448242,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1468.824,24.37352180480957,27.115201950073242,33.271793365478516,31.2233829498291,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1468.925,24.375703811645508,27.11901092529297,33.27237319946289,31.22444725036621,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1469.025,24.37808609008789,27.12310028076172,33.27309799194336,31.225786209106445,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1469.124,24.380573272705078,27.127641677856445,33.27415466308594,31.22787094116211,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1469.225,24.383747100830078,27.133563995361328,33.27558517456055,31.23093605041504,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1469.324,24.387529373168945,27.14078712463379,33.27730178833008,31.234827041625977,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1469.402,24.3906192779541,27.146697998046875,33.278690338134766,31.238019943237305,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1469.506,24.394638061523438,27.15463638305664,33.28053665161133,31.241857528686523,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1469.612,24.398235321044922,27.161800384521484,33.28229904174805,31.245290756225586,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1469.721,24.40239143371582,27.169666290283203,33.284019470214844,31.248592376708984,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1469.803,24.4054012298584,27.175485610961914,33.2855110168457,31.251609802246094,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1469.911,24.409414291381836,27.183500289916992,33.2877082824707,31.255632400512695,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1470.019,24.4136905670166,27.191781997680664,33.289642333984375,31.259563446044922,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1470.125,24.41762924194336,27.199708938598633,33.29161834716797,31.263282775878906,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1470.204,24.42015266418457,27.205005645751953,33.29296112060547,31.265783309936523,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1470.307,24.423828125,27.21225357055664,33.29474639892578,31.269174575805664,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1470.411,24.42737579345703,27.21959114074707,33.296688079833984,31.272762298583984,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1470.515,24.431381225585938,27.2274169921875,33.298675537109375,31.276792526245117,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1470.625,24.435758590698242,27.23601722717285,33.300872802734375,31.28143882751465,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1470.71,24.43931770324707,27.2430362701416,33.302696228027344,31.285322189331055,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1470.826,24.444393157958984,27.25320816040039,33.30535125732422,31.291059494018555,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
1470.916,24.448322296142578,27.261348724365234,33.307518005371094,31.29567527770996,24,27,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,4,2,2,0,0
